date,temperature_2m,precipitation,visibility,wind_speed_10m
2024-10-13 09:00:00,12.27,0.0,28460.0,6.7
2024-10-13 10:00:00,13.57,0.0,55480.0,5.63
2024-10-13 11:00:00,14.32,0.0,65000.0,4.69
2024-10-13 12:00:00,15.17,0.0,69520.0,2.28
2024-10-13 13:00:00,15.42,0.0,71040.0,2.81
2024-10-13 14:00:00,15.62,0.0,69240.0,4.68
2024-10-13 15:00:00,15.12,0.0,71200.0,4.55
2024-10-13 16:00:00,14.77,0.0,65000.0,6.62
2024-10-13 17:00:00,13.72,0.0,59980.0,6.29
2024-10-13 18:00:00,12.37,0.0,46400.0,5.45
2024-10-13 19:00:00,11.82,0.0,42820.0,6.16
2024-10-13 20:00:00,11.17,0.0,37300.0,4.74
2024-10-13 21:00:00,11.32,0.0,38420.0,5.32
2024-10-13 22:00:00,11.07,0.0,30200.0,5.99
2024-10-13 23:00:00,11.22,0.0,28520.0,6.99
2024-10-14 00:00:00,11.52,0.0,33460.0,5.82
2024-10-14 01:00:00,11.47,0.0,27740.0,4.83
2024-10-14 02:00:00,11.37,0.0,22980.0,5.99
2024-10-14 03:00:00,11.37,0.0,27000.0,4.35
2024-10-14 04:00:00,11.37,0.0,23520.0,6.13
2024-10-14 05:00:00,11.37,0.0,18340.0,7.7
2024-10-14 06:00:00,10.92,0.0,15760.0,5.99
2024-10-14 07:00:00,10.97,0.0,10880.0,6.64
2024-10-14 08:00:00,12.02,0.0,13000.0,5.96
2024-10-14 09:00:00,13.92,0.0,17440.0,7.21
2024-10-14 10:00:00,15.97,0.0,21440.0,6.12
2024-10-14 11:00:00,18.97,0.0,38080.0,13.63
2024-10-14 12:00:00,19.22,0.0,32440.0,14.41
2024-10-14 13:00:00,18.37,0.0,25840.0,13.71
2024-10-14 14:00:00,17.87,0.0,21420.0,9.9
2024-10-14 15:00:00,17.42,0.0,19720.0,7.9
2024-10-14 16:00:00,17.47,0.0,26800.0,3.88
2024-10-14 17:00:00,17.07,0.0,25440.0,5.05
2024-10-14 18:00:00,16.47,0.0,28280.0,5.05
2024-10-14 19:00:00,15.72,0.0,25660.0,3.32
2024-10-14 20:00:00,15.22,0.0,20120.0,2.28
2024-10-14 21:00:00,14.72,0.0,13700.0,3.88
2024-10-14 22:00:00,14.07,0.0,7880.0,2.81
2024-10-14 23:00:00,13.67,0.0,5820.0,3.83
2024-10-15 00:00:00,13.27,0.0,2200.0,3.6
2024-10-15 01:00:00,12.77,0.0,1160.0,2.97
2024-10-15 02:00:00,12.62,0.0,1000.0,3.32
2024-10-15 03:00:00,12.57,0.0,620.0,3.1
2024-10-15 04:00:00,12.37,0.0,820.0,4.02
2024-10-15 05:00:00,12.17,0.0,680.0,4.74
2024-10-15 06:00:00,12.07,0.0,2500.0,4.74
2024-10-15 07:00:00,12.22,0.0,2520.0,3.98
2024-10-15 08:00:00,13.02,0.0,7460.0,5.69
2024-10-15 09:00:00,14.72,0.0,13100.0,7.95
2024-10-15 10:00:00,16.12,0.0,18340.0,13.1
2024-10-15 11:00:00,16.97,0.0,17540.0,11.97
2024-10-15 12:00:00,18.37,0.0,24280.0,9.96
2024-10-15 13:00:00,17.92,0.0,18800.0,10.48
2024-10-15 14:00:00,18.82,0.0,26240.0,11.04
2024-10-15 15:00:00,18.87,0.0,31140.0,9.39
2024-10-15 16:00:00,18.57,0.0,26540.0,8.28
2024-10-15 17:00:00,18.37,0.1,15480.0,10.5
2024-10-15 18:00:00,18.02,0.0,11900.0,13.24
2024-10-15 19:00:00,17.72,0.0,14680.0,11.44
2024-10-15 20:00:00,17.37,0.0,9020.0,9.98
2024-10-15 21:00:00,17.32,0.0,9380.0,9.34
2024-10-15 22:00:00,16.97,0.0,10460.0,9.11
2024-10-15 23:00:00,16.32,0.0,9140.0,9.57
2024-10-16 00:00:00,15.92,0.0,7020.0,7.9
2024-10-16 01:00:00,15.57,0.0,4680.0,8.44
2024-10-16 02:00:00,15.47,0.0,4960.0,9.18
2024-10-16 03:00:00,15.52,0.0,6720.0,7.99
2024-10-16 04:00:00,16.02,0.0,11060.0,8.65
2024-10-16 05:00:00,16.52,0.0,17940.0,8.67
2024-10-16 06:00:00,16.02,0.0,13720.0,9.93
2024-10-16 07:00:00,16.07,0.0,13500.0,9.16
2024-10-16 08:00:00,17.22,0.0,21860.0,9.69
2024-10-16 09:00:00,19.92,0.0,40140.0,10.95
2024-10-16 10:00:00,21.72,0.0,50380.0,12.25
2024-10-16 11:00:00,23.22,0.0,58560.0,15.62
2024-10-16 12:00:00,24.67,0.0,63560.0,15.46
2024-10-16 13:00:00,25.27,0.0,68000.0,14.04
2024-10-16 14:00:00,25.27,0.0,69580.0,14.39
2024-10-16 15:00:00,24.77,0.0,70220.0,11.75
2024-10-16 16:00:00,24.22,0.0,68260.0,9.36
2024-10-16 17:00:00,23.02,0.0,60620.0,6.79
2024-10-16 18:00:00,21.32,0.0,41740.0,11.25
2024-10-16 19:00:00,20.62,0.1,13060.0,11.18
2024-10-16 20:00:00,18.92,3.3,7840.0,10.44
2024-10-16 21:00:00,19.17,0.7,15060.0,11.61
2024-10-16 22:00:00,19.22,0.1,21960.0,11.09
2024-10-16 23:00:00,18.87,0.0,15600.0,12.37
2024-10-17 00:00:00,18.62,0.0,17760.0,13.18
2024-10-17 01:00:00,17.97,0.0,19140.0,10.95
2024-10-17 02:00:00,17.62,0.0,18660.0,9.0
2024-10-17 03:00:00,17.32,0.0,13520.0,9.51
2024-10-17 04:00:00,17.22,0.0,15000.0,6.15
2024-10-17 05:00:00,16.87,0.0,10000.0,4.1
2024-10-17 06:00:00,16.27,0.0,6320.0,4.35
2024-10-17 07:00:00,16.02,0.0,3220.0,5.69
2024-10-17 08:00:00,16.32,0.1,3860.0,4.33
2024-10-17 09:00:00,17.02,0.9,6780.0,5.01
2024-10-17 10:00:00,16.97,0.9,5440.0,1.08
2024-10-17 11:00:00,17.32,0.6,9620.0,4.58
2024-10-17 12:00:00,17.82,0.0,15660.0,2.6
2024-10-17 13:00:00,18.07,0.0,15620.0,3.22
2024-10-17 14:00:00,17.77,0.3,10320.0,3.67
2024-10-17 15:00:00,18.22,1.8,6860.0,10.48
2024-10-17 16:00:00,16.32,19.3,420.0,7.24
2024-10-17 17:00:00,16.07,5.4,3940.0,4.35
2024-10-17 18:00:00,16.32,0.0,5920.0,6.19
2024-10-17 19:00:00,16.12,0.0,4560.0,11.09
2024-10-17 20:00:00,15.92,0.0,8860.0,12.14
2024-10-17 21:00:00,15.12,0.0,15500.0,9.96
2024-10-17 22:00:00,15.02,0.0,17400.0,7.28
2024-10-17 23:00:00,14.67,1.3,9340.0,10.46
2024-10-18 00:00:00,14.17,1.3,10520.0,9.69
2024-10-18 01:00:00,13.97,0.2,8880.0,10.51
2024-10-18 02:00:00,13.92,1.7,15560.0,12.78
2024-10-18 03:00:00,13.62,0.1,12600.0,9.93
2024-10-18 04:00:00,13.62,0.0,17580.0,11.11
2024-10-18 05:00:00,13.62,0.0,19160.0,9.96
2024-10-18 06:00:00,13.52,0.0,12020.0,8.94
2024-10-18 07:00:00,13.62,0.0,10980.0,8.37
2024-10-18 08:00:00,13.92,0.0,16700.0,7.52
2024-10-18 09:00:00,14.22,0.0,13480.0,6.03
2024-10-18 10:00:00,14.97,0.0,17380.0,7.09
2024-10-18 11:00:00,15.37,0.0,21500.0,5.4
2024-10-18 12:00:00,15.22,0.0,11720.0,5.6
2024-10-18 13:00:00,15.37,0.0,16520.0,7.42
2024-10-18 14:00:00,15.47,0.0,20640.0,9.36
2024-10-18 15:00:00,15.32,0.0,23260.0,8.29
2024-10-18 16:00:00,15.37,0.0,30680.0,7.49
2024-10-18 17:00:00,14.82,0.0,24740.0,4.21
2024-10-18 18:00:00,14.57,0.0,14580.0,2.55
2024-10-18 19:00:00,14.47,0.0,19740.0,4.39
2024-10-18 20:00:00,14.37,0.0,19900.0,4.69
2024-10-18 21:00:00,14.52,0.0,19480.0,4.33
2024-10-18 22:00:00,14.37,0.0,26540.0,5.9
2024-10-18 23:00:00,14.02,0.0,30720.0,6.99
2024-10-19 00:00:00,13.32,0.0,20120.0,7.41
2024-10-19 01:00:00,12.97,0.0,21320.0,7.39
2024-10-19 02:00:00,12.37,0.0,17600.0,5.82
2024-10-19 03:00:00,11.57,0.0,11700.0,6.88
2024-10-19 04:00:00,11.32,0.0,9600.0,8.35
2024-10-19 05:00:00,11.82,0.0,14960.0,10.8
2024-10-19 06:00:00,11.82,0.0,8920.0,10.46
2024-10-19 07:00:00,12.07,0.0,10720.0,8.31
2024-10-19 08:00:00,12.27,0.0,9500.0,9.36
2024-10-19 09:00:00,12.92,0.9,9280.0,9.11
2024-10-19 10:00:00,13.12,1.5,8320.0,11.57
2024-10-19 11:00:00,13.77,0.6,13760.0,13.8
2024-10-19 12:00:00,14.17,0.1,20380.0,15.33
2024-10-19 13:00:00,15.17,0.0,32420.0,14.35
2024-10-19 14:00:00,15.47,0.0,29960.0,13.91
2024-10-19 15:00:00,16.17,0.0,35880.0,14.78
2024-10-19 16:00:00,15.47,0.3,24840.0,10.8
2024-10-19 17:00:00,14.97,0.3,17740.0,12.98
2024-10-19 18:00:00,14.92,0.0,9620.0,9.96
2024-10-19 19:00:00,14.82,0.0,8860.0,7.93
2024-10-19 20:00:00,14.42,0.0,4760.0,6.29
2024-10-19 21:00:00,14.62,0.0,4340.0,5.82
2024-10-19 22:00:00,14.42,0.0,3800.0,2.81
2024-10-19 23:00:00,13.77,0.0,2480.0,2.74
2024-10-20 00:00:00,13.72,0.0,3480.0,2.52
2024-10-20 01:00:00,13.62,0.0,1700.0,5.96
2024-10-20 02:00:00,13.57,0.0,3360.0,5.48
2024-10-20 03:00:00,13.17,0.0,3360.0,6.64
2024-10-20 04:00:00,12.57,0.0,1140.0,7.77
2024-10-20 05:00:00,12.67,0.0,4400.0,7.57
2024-10-20 06:00:00,12.82,0.0,4220.0,9.72
2024-10-20 07:00:00,12.82,0.0,5300.0,9.72
2024-10-20 08:00:00,13.47,0.0,9480.0,9.83
2024-10-20 09:00:00,13.92,0.0,11100.0,13.0
2024-10-20 10:00:00,14.67,0.0,18260.0,13.7
2024-10-20 11:00:00,15.07,0.0,24720.0,13.36
2024-10-20 12:00:00,16.72,0.0,29020.0,14.44
2024-10-20 13:00:00,17.17,0.2,27700.0,13.32
2024-10-20 14:00:00,18.32,0.0,29440.0,15.95
2024-10-20 15:00:00,18.77,0.0,31240.0,14.69
2024-10-20 16:00:00,18.17,0.6,22620.0,12.31
2024-10-20 17:00:00,17.97,0.0,20180.0,12.6
2024-10-20 18:00:00,18.02,0.0,20140.0,11.9
2024-10-20 19:00:00,18.02,0.0,22620.0,11.53
2024-10-20 20:00:00,17.97,0.0,24800.0,12.07
2024-10-20 21:00:00,18.37,0.0,28100.0,13.98
2024-10-20 22:00:00,18.22,0.0,27540.0,13.71
2024-10-20 23:00:00,17.87,0.0,22240.0,10.83
2024-10-21 00:00:00,18.12,0.0,20620.0,11.18
2024-10-21 01:00:00,17.77,0.0,16480.0,9.36
2024-10-21 02:00:00,17.37,0.0,11840.0,9.47
2024-10-21 03:00:00,16.97,0.0,13320.0,10.44
2024-10-21 04:00:00,16.57,0.0,9300.0,8.76
2024-10-21 05:00:00,16.12,0.0,7160.0,8.67
2024-10-21 06:00:00,16.32,0.0,7660.0,7.99
2024-10-21 07:00:00,16.17,0.0,6040.0,4.9
2024-10-21 08:00:00,16.52,0.0,8420.0,6.73
2024-10-21 09:00:00,17.82,0.0,18180.0,5.15
2024-10-21 10:00:00,18.32,0.0,22400.0,5.09
2024-10-21 11:00:00,19.67,0.0,36400.0,6.84
2024-10-21 12:00:00,17.07,0.0,28700.0,9.39
2024-10-21 13:00:00,17.32,0.0,38820.0,7.24
2024-10-21 14:00:00,18.27,0.0,37200.0,6.41
2024-10-21 15:00:00,18.07,0.0,24680.0,5.69
2024-10-21 16:00:00,18.02,0.0,21600.0,5.48
2024-10-21 17:00:00,17.37,0.0,16000.0,5.45
2024-10-21 18:00:00,16.32,0.0,10300.0,6.95
2024-10-21 19:00:00,15.27,0.0,7520.0,16.2
2024-10-21 20:00:00,13.37,0.1,21660.0,15.12
2024-10-21 21:00:00,13.22,0.5,14040.0,10.81
2024-10-21 22:00:00,13.22,0.6,11600.0,4.1
2024-10-21 23:00:00,13.02,0.0,10880.0,10.99
2024-10-22 00:00:00,13.32,0.0,9440.0,11.21
2024-10-22 01:00:00,13.12,0.0,11580.0,7.9
2024-10-22 02:00:00,13.07,0.0,14040.0,2.97
2024-10-22 03:00:00,12.87,0.0,8640.0,5.0
2024-10-22 04:00:00,12.77,0.0,8500.0,3.89
2024-10-22 05:00:00,12.67,0.0,6580.0,1.84
2024-10-22 06:00:00,11.62,0.0,4360.0,2.41
2024-10-22 07:00:00,11.27,0.0,3320.0,5.51
2024-10-22 08:00:00,12.07,0.0,7760.0,7.9
2024-10-22 09:00:00,13.57,0.0,21860.0,4.74
2024-10-22 10:00:00,14.32,0.0,30300.0,5.04
2024-10-22 11:00:00,15.02,0.0,37280.0,5.8
2024-10-22 12:00:00,16.02,0.0,49420.0,5.77
2024-10-22 13:00:00,16.77,0.0,63240.0,6.03
2024-10-22 14:00:00,16.77,0.0,64620.0,10.31
2024-10-22 15:00:00,16.17,0.0,56180.0,7.41
2024-10-22 16:00:00,15.57,0.0,53100.0,5.9
2024-10-22 17:00:00,14.22,0.0,41960.0,4.02
2024-10-22 18:00:00,13.32,0.0,39260.0,3.56
2024-10-22 19:00:00,12.47,0.0,28880.0,3.1
2024-10-22 20:00:00,11.77,0.0,20800.0,3.22
2024-10-22 21:00:00,10.77,0.0,10360.0,2.74
2024-10-22 22:00:00,10.42,0.0,8760.0,2.6
2024-10-22 23:00:00,10.07,0.0,7000.0,3.1
2024-10-23 00:00:00,8.92,0.0,460.0,2.9
2024-10-23 01:00:00,7.37,0.0,100.0,1.94
2024-10-23 02:00:00,7.07,0.0,140.0,2.1
2024-10-23 03:00:00,8.02,0.0,220.0,2.31
2024-10-23 04:00:00,7.67,0.0,140.0,1.61
2024-10-23 05:00:00,7.37,0.0,160.0,2.55
2024-10-23 06:00:00,7.32,0.0,220.0,3.6
2024-10-23 07:00:00,7.17,0.0,160.0,3.83
2024-10-23 08:00:00,7.92,0.0,160.0,3.24
2024-10-23 09:00:00,11.02,0.0,13560.0,3.96
2024-10-23 10:00:00,12.97,0.0,26880.0,4.61
2024-10-23 11:00:00,14.77,0.0,44820.0,6.3
2024-10-23 12:00:00,16.67,0.0,62060.0,7.64
2024-10-23 13:00:00,17.12,0.0,65880.0,9.26
2024-10-23 14:00:00,16.97,0.0,62880.0,8.31
2024-10-23 15:00:00,17.12,0.0,65460.0,9.0
2024-10-23 16:00:00,16.42,0.0,62420.0,7.42
2024-10-23 17:00:00,14.97,0.0,49400.0,5.9
2024-10-23 18:00:00,13.22,0.0,38840.0,6.49
2024-10-23 19:00:00,12.27,0.0,34280.0,5.35
2024-10-23 20:00:00,11.62,0.0,29280.0,4.35
2024-10-23 21:00:00,10.97,0.0,28820.0,6.13
2024-10-23 22:00:00,10.42,0.0,29720.0,6.13
2024-10-23 23:00:00,9.87,0.0,24760.0,5.94
2024-10-24 00:00:00,9.87,0.0,23320.0,5.15
2024-10-24 01:00:00,9.37,0.0,21180.0,5.15
2024-10-24 02:00:00,8.92,0.0,19440.0,3.71
2024-10-24 03:00:00,8.57,0.0,13620.0,3.71
2024-10-24 04:00:00,8.17,0.0,12260.0,3.89
2024-10-24 05:00:00,7.82,0.0,10540.0,3.6
2024-10-24 06:00:00,7.42,0.0,7900.0,3.76
2024-10-24 07:00:00,7.12,0.0,6120.0,4.61
2024-10-24 08:00:00,8.02,0.0,8660.0,5.62
2024-10-24 09:00:00,10.32,0.0,20080.0,6.88
2024-10-24 10:00:00,12.47,0.0,33600.0,8.44
2024-10-24 11:00:00,14.42,0.0,40900.0,8.89
2024-10-24 12:00:00,16.57,0.0,46080.0,8.5
2024-10-24 13:00:00,17.62,0.0,47900.0,9.18
2024-10-24 14:00:00,18.37,0.0,47100.0,9.02
2024-10-24 15:00:00,18.32,0.0,48620.0,9.29
2024-10-24 16:00:00,17.77,0.0,41820.0,8.94
2024-10-24 17:00:00,16.52,0.0,27140.0,7.99
2024-10-24 18:00:00,15.12,0.0,24100.0,8.16
2024-10-24 19:00:00,14.67,0.0,16860.0,5.99
2024-10-24 20:00:00,14.17,0.0,12560.0,6.41
2024-10-24 21:00:00,13.77,0.0,9160.0,6.99
2024-10-24 22:00:00,13.62,0.0,9660.0,6.61
2024-10-24 23:00:00,13.22,0.0,7960.0,6.49
2024-10-25 00:00:00,13.27,0.0,4240.0,6.99
2024-10-25 01:00:00,13.32,0.0,3900.0,6.64
2024-10-25 02:00:00,13.07,0.0,2940.0,7.15
2024-10-25 03:00:00,12.32,0.0,2500.0,6.88
2024-10-25 04:00:00,12.37,0.0,3060.0,7.65
2024-10-25 05:00:00,12.02,0.0,3200.0,5.86
2024-10-25 06:00:00,11.97,0.0,2860.0,7.7
2024-10-25 07:00:00,12.02,0.0,3240.0,6.92
2024-10-25 08:00:00,12.97,0.0,4600.0,7.93
2024-10-25 09:00:00,15.22,0.0,16180.0,8.15
2024-10-25 10:00:00,17.22,0.0,31760.0,9.69
2024-10-25 11:00:00,19.12,0.0,47780.0,10.04
2024-10-25 12:00:00,20.07,0.0,53900.0,12.77
2024-10-25 13:00:00,19.27,0.0,49560.0,12.5
2024-10-25 14:00:00,18.77,0.0,42360.0,11.44
2024-10-25 15:00:00,17.47,0.0,36960.0,8.56
2024-10-25 16:00:00,16.92,0.0,30920.0,7.86
2024-10-25 17:00:00,16.22,0.1,22360.0,4.45
2024-10-25 18:00:00,15.72,0.1,11780.0,3.98
2024-10-25 19:00:00,15.27,0.0,8480.0,2.19
2024-10-25 20:00:00,15.07,0.0,7840.0,2.28
2024-10-25 21:00:00,14.82,0.0,3820.0,0.0
2024-10-25 22:00:00,14.57,0.0,2420.0,2.28
2024-10-25 23:00:00,14.42,0.0,1660.0,3.22
2024-10-26 00:00:00,14.72,0.0,1060.0,2.31
2024-10-26 01:00:00,14.72,3.1,700.0,1.84
2024-10-26 02:00:00,14.32,2.9,1240.0,5.4
2024-10-26 03:00:00,14.37,0.0,540.0,5.05
2024-10-26 04:00:00,14.52,0.0,1060.0,4.51
2024-10-26 05:00:00,14.42,0.0,1680.0,2.41
2024-10-26 06:00:00,14.37,0.0,1280.0,3.42
2024-10-26 07:00:00,14.22,0.0,680.0,3.56
2024-10-26 08:00:00,14.57,0.0,840.0,4.33
2024-10-26 09:00:00,14.77,0.0,820.0,5.94
2024-10-26 10:00:00,15.87,0.0,12940.0,6.19
2024-10-26 11:00:00,17.17,0.0,29880.0,5.96
2024-10-26 12:00:00,17.17,0.0,26200.0,0.72
2024-10-26 13:00:00,17.67,0.0,33380.0,4.9
2024-10-26 14:00:00,18.12,0.0,39940.0,2.6
2024-10-26 15:00:00,18.77,0.0,43760.0,2.28
2024-10-26 16:00:00,18.42,0.0,40800.0,3.88
2024-10-26 17:00:00,17.42,0.0,31860.0,5.0
2024-10-26 18:00:00,16.32,0.0,20580.0,4.02
2024-10-26 19:00:00,15.67,0.0,13840.0,2.97
2024-10-26 20:00:00,15.12,0.0,7160.0,3.83
2024-10-26 21:00:00,14.72,0.0,3820.0,6.11
2024-10-26 22:00:00,14.57,0.0,3900.0,4.9
2024-10-26 23:00:00,14.52,0.0,3300.0,6.7
2024-10-27 00:00:00,14.27,0.5,2340.0,5.15
2024-10-27 01:00:00,14.42,1.1,2580.0,5.59
2024-10-27 02:00:00,14.52,0.0,2040.0,5.0
2024-10-27 03:00:00,14.47,0.1,880.0,5.4
2024-10-27 04:00:00,14.42,0.0,1440.0,5.48
2024-10-27 05:00:00,14.12,0.0,5180.0,8.64
2024-10-27 06:00:00,13.87,0.0,5140.0,7.2
2024-10-27 07:00:00,13.87,0.0,3920.0,8.65
2024-10-27 08:00:00,14.02,0.0,4860.0,6.16
2024-10-27 09:00:00,14.42,0.0,5540.0,5.77
2024-10-27 10:00:00,15.42,0.0,15780.0,8.59
2024-10-27 11:00:00,15.92,0.0,17140.0,6.88
2024-10-27 12:00:00,16.67,0.0,20480.0,6.92
2024-10-27 13:00:00,17.37,0.0,33740.0,5.96
2024-10-27 14:00:00,16.97,0.0,29280.0,6.92
2024-10-27 15:00:00,16.67,0.0,21120.0,2.62
2024-10-27 16:00:00,16.57,0.0,19360.0,1.8
2024-10-27 17:00:00,15.97,0.0,9160.0,3.67
2024-10-27 18:00:00,15.27,0.0,8980.0,4.21
2024-10-27 19:00:00,14.57,0.0,7620.0,1.84
2024-10-27 20:00:00,13.92,0.0,6040.0,1.84
2024-10-27 21:00:00,13.02,0.0,3620.0,1.48
2024-10-27 22:00:00,12.72,0.0,2740.0,1.53
2024-10-27 23:00:00,12.22,0.0,600.0,1.48
2024-10-28 00:00:00,11.82,0.0,120.0,0.8
2024-10-28 01:00:00,10.47,0.0,60.0,0.8
2024-10-28 02:00:00,9.97,0.0,120.0,1.48
2024-10-28 03:00:00,11.17,0.0,120.0,2.81
2024-10-28 04:00:00,11.37,0.0,100.0,2.62
2024-10-28 05:00:00,11.32,0.0,120.0,1.61
2024-10-28 06:00:00,11.62,0.0,140.0,2.62
2024-10-28 07:00:00,11.57,0.0,140.0,3.26
2024-10-28 08:00:00,11.82,0.0,80.0,3.4
2024-10-28 09:00:00,12.47,0.0,160.0,4.58
2024-10-28 10:00:00,13.77,0.0,7720.0,4.58
2024-10-28 11:00:00,14.87,0.0,19320.0,6.38
2024-10-28 12:00:00,15.52,0.0,27360.0,5.0
2024-10-28 13:00:00,16.27,0.0,34040.0,5.35
2024-10-28 14:00:00,16.57,0.0,39920.0,5.15
2024-10-28 15:00:00,16.62,0.0,38040.0,5.82
2024-10-28 16:00:00,15.92,0.0,35360.0,5.19
2024-10-28 17:00:00,15.02,0.0,26900.0,3.26
2024-10-28 18:00:00,13.67,0.0,8580.0,5.05
2024-10-28 19:00:00,13.27,0.0,7940.0,4.33
2024-10-28 20:00:00,12.87,0.0,8040.0,3.4
2024-10-28 21:00:00,12.67,0.0,8000.0,2.81
2024-10-28 22:00:00,11.97,0.0,5460.0,3.67
2024-10-28 23:00:00,11.07,0.0,2680.0,2.9
2024-10-29 00:00:00,11.42,0.0,3820.0,3.1
2024-10-29 01:00:00,10.82,0.0,2360.0,2.28
2024-10-29 02:00:00,10.52,0.0,1000.0,2.74
2024-10-29 03:00:00,11.12,0.0,2580.0,3.1
2024-10-29 04:00:00,11.42,0.0,3500.0,4.1
2024-10-29 05:00:00,11.47,0.0,4320.0,4.69
2024-10-29 06:00:00,10.92,0.0,960.0,5.32
2024-10-29 07:00:00,10.77,0.0,660.0,5.59
2024-10-29 08:00:00,11.17,0.0,1260.0,6.44
2024-10-29 09:00:00,11.27,0.0,300.0,7.24
2024-10-29 10:00:00,12.52,0.0,10240.0,6.41
2024-10-29 11:00:00,12.97,0.0,14780.0,5.5
2024-10-29 12:00:00,13.07,0.0,9260.0,5.09
2024-10-29 13:00:00,13.37,0.0,11920.0,5.0
2024-10-29 14:00:00,13.62,0.0,13980.0,4.83
2024-10-29 15:00:00,13.72,0.0,13380.0,5.59
2024-10-29 16:00:00,13.47,0.0,11200.0,5.15
2024-10-29 17:00:00,13.02,0.0,11220.0,4.38
2024-10-29 18:00:00,12.62,0.0,10720.0,3.71
2024-10-29 19:00:00,11.97,0.0,12420.0,2.31
2024-10-29 20:00:00,11.37,0.0,12680.0,2.62
2024-10-29 21:00:00,10.67,0.0,7440.0,2.04
2024-10-29 22:00:00,10.17,0.0,3160.0,1.8
2024-10-29 23:00:00,9.37,0.0,240.0,1.84
2024-10-30 00:00:00,10.52,0.0,600.0,1.8
2024-10-30 01:00:00,10.82,0.0,1100.0,1.44
2024-10-30 02:00:00,11.22,0.0,2880.0,2.28
2024-10-30 03:00:00,11.42,0.0,3620.0,2.6
2024-10-30 04:00:00,11.22,0.0,3540.0,2.04
2024-10-30 05:00:00,11.07,0.0,3220.0,1.8
2024-10-30 06:00:00,11.27,0.0,2180.0,4.1
2024-10-30 07:00:00,11.37,0.0,2020.0,3.6
2024-10-30 08:00:00,11.77,0.0,4700.0,5.12
2024-10-30 09:00:00,12.22,0.0,6340.0,5.51
2024-10-30 10:00:00,12.82,0.0,11120.0,6.73
2024-10-30 11:00:00,13.12,0.0,11500.0,6.49
2024-10-30 12:00:00,13.47,0.0,11660.0,7.59
2024-10-30 13:00:00,13.87,0.0,14940.0,6.99
2024-10-30 14:00:00,14.12,0.0,19220.0,6.92
2024-10-30 15:00:00,14.22,0.0,16200.0,5.82
2024-10-30 16:00:00,14.17,0.0,21140.0,8.21
2024-10-30 17:00:00,13.77,0.0,16520.0,6.83
2024-10-30 18:00:00,13.37,0.0,10560.0,6.83
2024-10-30 19:00:00,13.22,0.0,9160.0,6.13
2024-10-30 20:00:00,13.07,0.0,11080.0,4.69
2024-10-30 21:00:00,12.42,0.0,7520.0,5.94
2024-10-30 22:00:00,11.87,0.0,8380.0,6.03
2024-10-30 23:00:00,11.52,0.0,7180.0,5.09
2024-10-31 00:00:00,11.77,0.0,5360.0,7.28
2024-10-31 01:00:00,11.92,0.0,7520.0,6.49
2024-10-31 02:00:00,11.57,0.0,7840.0,6.85
2024-10-31 03:00:00,10.92,0.0,2180.0,7.28
2024-10-31 04:00:00,10.72,0.0,4760.0,7.28
2024-10-31 05:00:00,10.47,0.0,6960.0,7.52
2024-10-31 06:00:00,10.27,0.0,1360.0,7.99
2024-10-31 07:00:00,9.87,0.0,380.0,7.42
2024-10-31 08:00:00,9.82,0.0,260.0,7.07
2024-10-31 09:00:00,10.32,0.0,680.0,7.52
2024-10-31 10:00:00,10.62,0.0,1560.0,6.62
2024-10-31 11:00:00,11.02,0.0,5280.0,6.92
2024-10-31 12:00:00,10.77,0.0,440.0,5.15
2024-10-31 13:00:00,11.37,0.0,3280.0,5.4
2024-10-31 14:00:00,11.42,0.0,1000.0,6.29
2024-10-31 15:00:00,10.97,0.0,240.0,5.99
2024-10-31 16:00:00,10.97,0.0,340.0,5.19
2024-10-31 17:00:00,11.17,0.0,1420.0,5.48
2024-10-31 18:00:00,10.47,0.0,480.0,4.1
2024-10-31 19:00:00,10.22,0.0,240.0,5.63
2024-10-31 20:00:00,10.17,0.0,280.0,6.12
2024-10-31 21:00:00,10.27,0.0,860.0,6.3
2024-10-31 22:00:00,10.02,0.0,580.0,6.49
2024-10-31 23:00:00,9.97,0.0,1000.0,6.61
2024-11-01 00:00:00,9.77,0.0,760.0,4.9
2024-11-01 01:00:00,9.77,0.0,1500.0,4.1
2024-11-01 02:00:00,9.57,0.0,1140.0,3.71
2024-11-01 03:00:00,9.17,0.0,660.0,6.12
2024-11-01 04:00:00,8.92,0.0,260.0,4.61
2024-11-01 05:00:00,8.82,0.0,280.0,4.07
2024-11-01 06:00:00,8.87,0.0,740.0,4.61
2024-11-01 07:00:00,8.82,0.0,640.0,4.83
2024-11-01 08:00:00,8.62,0.0,300.0,3.89
2024-11-01 09:00:00,8.67,0.0,100.0,5.19
2024-11-01 10:00:00,9.02,0.0,200.0,4.02
2024-11-01 11:00:00,10.02,0.0,7640.0,3.32
2024-11-01 12:00:00,10.12,0.0,960.0,4.51
2024-11-01 13:00:00,10.52,0.0,3500.0,1.61
2024-11-01 14:00:00,11.02,0.0,10020.0,0.36
2024-11-01 15:00:00,10.72,0.0,4860.0,0.8
2024-11-01 16:00:00,10.67,0.0,5360.0,1.3
2024-11-01 17:00:00,10.57,0.0,7140.0,1.8
2024-11-01 18:00:00,10.52,0.0,10880.0,2.74
2024-11-01 19:00:00,10.22,0.0,5940.0,5.94
